ID,Text,Comment
Calloatti.SyncModsPro.Steam.SubscribeIoFailure,"Не вдалося зв'язатися з серверами Steam під час підписки на: <b>{0}</b> ({1})","Steam subscribe error. {0} is the mod name. {1} is the Steam Workshop item ID."
Calloatti.SyncModsPro.Steam.SubscribePrompt,"Підписатися на <b>{0}</b>?","Steam confirmation prompt. {0} is the mod name."
Calloatti.SyncModsPro.Steam.SubscribeRejected,"Steam відхилив запит на підписку для: <b>{0}</b>. Код помилки: {1}","Steam subscribe rejection. {0} is the mod name. {1} is the Steam error code."
Calloatti.SyncModsPro.Steam.SubscribeSuccess,"Успішно підписано на: <b>{0}</b>. Клієнт Steam незабаром почне завантаження файлів. Ви повинні <b>Перезапустити Гру</b>, щоб зміни набули чинності.","Steam subscribe success message. {0} is the mod name."
Calloatti.SyncModsPro.Steam.UnknownMod,"Невідомий мод","Fallback mod name used when a Steam callback cannot be matched to a tracked mod."
Calloatti.SyncModsPro.Steam.UnsubscribeIoFailure,"Не вдалося зв'язатися з серверами Steam під час скасування підписки на: <b>{0}</b> ({1})","Steam unsubscribe error. {0} is the mod name. {1} is the Steam Workshop item ID."
Calloatti.SyncModsPro.Steam.UnsubscribePrompt,"Скасувати підписку на <b>{0}</b>?","Steam confirmation prompt. {0} is the mod name."
Calloatti.SyncModsPro.Steam.UnsubscribeRejected,"Steam відхилив запит на скасування підписки для: <b>{0}</b>. Код помилки: {1}","Steam unsubscribe rejection. {0} is the mod name. {1} is the Steam error code."
Calloatti.SyncModsPro.Steam.UnsubscribeSuccess,"Підписку на <b>{0}</b> успішно скасовано. Файли будуть повністю видалені після <b>Перезапуску Гри</b>.","Steam unsubscribe success message. {0} is the mod name."
Calloatti.SyncModsPro.SyncDialogboxText,"Моди синхронізовано, перезапустіть гру зараз.",
Calloatti.SyncModsPro.Tooltip.LoadGame,"Завантажте цей файл збереження зараз з вашою поточною активною конфігурацією модів. (Може спричинити проблеми, якщо моди відсутні!)",
Calloatti.SyncModsPro.Tooltip.Restart,"Перезапустіть гру негайно. Зміни модів набудуть чинності.",
Calloatti.SyncModsPro.Tooltip.RestartLoad,"Перезапустіть гру та автоматично завантажте цей конкретний файл збереження після завершення завантаження гри.",
Calloatti.SyncModsPro.Tooltip.SaveProfile,"Експортуйте вашу поточну активну конфігурацію модів як збережену гру в поселенні Профілів Модів.",
Calloatti.SyncModsPro.Tooltip.StrictFlip,"Увімкнути/Вимкнути додаткові моди, які зараз увімкнено.",
Calloatti.SyncModsPro.Tooltip.Sync,"Синхронізувати моди. ПОТРІБЕН ПЕРЕЗАПУСК.",
Calloatti.SyncModsPro.Warning,"Поточний список модів не відповідає списку модів збереженої гри.",
Calloatti.SyncModsPro.Warning.RestartRequired,"Зміни не набудуть чинності до перезапуску гри.",
